DateTime(UTC),CRNP
2017-10-01 05:46:00,12.329189788426207
2017-10-01 06:46:00,12.563714032006027
2017-10-01 07:46:00,12.619221360314933
2017-10-01 08:46:00,12.500995552306469
2017-10-01 09:46:00,12.492178959557677
2017-10-01 10:46:00,12.329829647740512
2017-10-01 11:46:00,12.265556550341003
2017-10-01 12:46:00,12.137229444125222
2017-10-01 13:46:00,12.078834422385436
2017-10-01 14:46:00,11.84055009082053
2017-10-01 15:46:00,11.817326421138032
2017-10-01 16:46:00,11.723141285600756
2017-10-01 17:46:00,11.578814710035699
2017-10-01 18:46:00,11.586537224591682
2017-10-01 19:46:00,11.622505470082038
2017-10-01 20:46:00,11.747682184641985
2017-10-01 21:46:00,11.762977378282656
2017-10-01 22:46:00,11.833416300325338
2017-10-01 23:46:00,11.902344699690842
2017-10-02 00:46:00,11.857413874651721
2017-10-02 01:46:00,11.944477982126761
2017-10-02 02:46:00,12.076690993596086
2017-10-02 03:46:00,12.154468071038467
2017-10-02 04:46:00,12.197563395634447
2017-10-02 05:46:00,12.185556351363177
2017-10-02 06:46:00,12.201281667256294
2017-10-02 07:46:00,12.276294074418972
2017-10-02 08:46:00,12.148360565101893
2017-10-02 09:46:00,12.070876348997546
2017-10-02 10:46:00,12.050820333878715
2017-10-02 11:46:00,12.070903240783384
2017-10-02 12:46:00,12.226362286356135
2017-10-02 13:46:00,12.1652819736296
2017-10-02 14:46:00,12.06874504762286
2017-10-02 15:46:00,11.975733564262542
2017-10-02 16:46:00,11.999329343826993
2017-10-02 17:46:00,12.123525573460213
2017-10-02 18:46:00,12.035062641166498
2017-10-02 19:46:00,11.836314900521783
2017-10-02 20:46:00,11.85922821445421
2017-10-02 21:46:00,11.912380710426556
2017-10-02 22:46:00,11.771450032223429
2017-10-02 23:46:00,11.638897001753978
2017-10-03 00:46:00,11.493771006642454
2017-10-03 01:46:00,11.606540179009917
2017-10-03 02:46:00,11.76215298472307
2017-10-03 03:46:00,11.791764427953156
2017-10-03 04:46:00,11.732114783154652
2017-10-03 05:46:00,11.637309049500855
2017-10-03 06:46:00,11.62793556725711
2017-10-03 07:46:00,11.742581040525963
2017-10-03 08:46:00,11.82703315190759
2017-10-03 09:46:00,11.823881630590954
2017-10-03 10:46:00,11.89024973753131
2017-10-03 11:46:00,11.811299248429373
2017-10-03 12:46:00,11.938674169978054
2017-10-03 13:46:00,11.882035652038855
2017-10-03 14:46:00,11.674210343619542
2017-10-03 15:46:00,11.62157649913361
2017-10-03 16:46:00,11.519431382433593
2017-10-03 17:46:00,11.47702800029549
2017-10-03 18:46:00,11.372127739633264
2017-10-03 19:46:00,11.391713181540073
2017-10-03 20:46:00,11.293248303998284
2017-10-03 21:46:00,11.193985831846469
2017-10-03 22:46:00,11.244406945952294
2017-10-03 23:46:00,11.298675557719603
2017-10-04 00:46:00,11.293520965947197
2017-10-04 01:46:00,11.239052198522293
2017-10-04 02:46:00,11.375035805751999
2017-10-04 03:46:00,11.499307383557424
2017-10-04 04:46:00,11.538276344610368
2017-10-04 05:46:00,11.546112063704141
2017-10-04 06:46:00,11.572488014014596
2017-10-04 07:46:00,11.508095489724177
2017-10-04 08:46:00,11.483860933638004
2017-10-04 09:46:00,11.522402728064991
2017-10-04 10:46:00,11.38983086744029
2017-10-04 11:46:00,11.342016827315794
2017-10-04 12:46:00,11.056804075726207
2017-10-04 13:46:00,10.893613323743702
2017-10-04 14:46:00,10.578341108716963
2017-10-04 15:46:00,10.466685822199024
2017-10-04 16:46:00,10.43573896813359
2017-10-04 17:46:00,10.347843335538064
2017-10-04 18:46:00,10.263011180252503
2017-10-04 19:46:00,10.183551152056298
2017-10-04 20:46:00,10.101913146116678
2017-10-04 21:46:00,10.005007798882087
2017-10-04 22:46:00,10.029400195196088
2017-10-04 23:46:00,10.043050348146066
2017-10-05 00:46:00,10.094317799115023
2017-10-05 01:46:00,10.154520421936711
2017-10-05 02:46:00,10.254868899837293
2017-10-05 03:46:00,10.261049835248786
2017-10-05 04:46:00,10.25023774299226
2017-10-05 05:46:00,10.433840880335806
2017-10-05 06:46:00,10.51908076810522
2017-10-05 07:46:00,10.380760376150993
2017-10-05 08:46:00,10.376256188138475
2017-10-05 09:46:00,10.452934431595807
2017-10-05 10:46:00,10.402818206004621
2017-10-05 11:46:00,10.31753406669147
2017-10-05 12:46:00,10.39408628227946
2017-10-05 13:46:00,10.462192039296431
2017-10-05 14:46:00,10.51012019275695
2017-10-05 15:46:00,10.453248791876472
2017-10-05 16:46:00,10.383268594500587
2017-10-05 17:46:00,10.130514433396701
2017-10-05 18:46:00,10.02199595147382
2017-10-05 19:46:00,10.041270800296715
2017-10-05 20:46:00,10.110311360774112
2017-10-05 21:46:00,10.124516655937823
2017-10-05 22:46:00,10.122866046365209
2017-10-05 23:46:00,10.192577942997984
2017-10-06 00:46:00,10.147248055603203
2017-10-06 01:46:00,10.158363094225924
2017-10-06 02:46:00,10.234302832960237
2017-10-06 03:46:00,10.369987297934161
2017-10-06 04:46:00,10.433023663178012
2017-10-06 05:46:00,10.583541297932342
2017-10-06 06:46:00,10.566150972118947
2017-10-06 07:46:00,10.614428155431948
2017-10-06 08:46:00,10.620451923429815
2017-10-06 09:46:00,10.527015123693001
2017-10-06 10:46:00,10.52357449540274
2017-10-06 11:46:00,10.430897741567593
2017-10-06 12:46:00,10.43376349514366
2017-10-06 13:46:00,10.423799470752188
2017-10-06 14:46:00,10.308588484940238
2017-10-06 15:46:00,10.200443461469675
2017-10-06 16:46:00,10.219008469572014
2017-10-06 17:46:00,10.117150031180328
2017-10-06 18:46:00,10.18118664671263
2017-10-06 19:46:00,10.167970105149966
2017-10-06 20:46:00,10.148927198680296
2017-10-06 21:46:00,10.091323864328752
2017-10-06 22:46:00,10.052704383600492
2017-10-06 23:46:00,10.025594974390536
2017-10-07 00:46:00,10.077631776530094
2017-10-07 01:46:00,10.046613918107035
2017-10-07 02:46:00,10.1493754284892
2017-10-07 03:46:00,10.273040664325277
2017-10-07 04:46:00,10.31308468777699
2017-10-07 05:46:00,10.534414784169334
2017-10-07 06:46:00,10.643908226508628
2017-10-07 07:46:00,10.730775735169221
2017-10-07 08:46:00,10.6821636225838
2017-10-07 09:46:00,10.892910004499235
2017-10-07 10:46:00,10.976462361641511
2017-10-07 11:46:00,11.129765175266835
2017-10-07 12:46:00,10.97436133898984
2017-10-07 13:46:00,10.916240972862981
2017-10-07 14:46:00,10.810564936445854
2017-10-07 15:46:00,10.565542382456288
2017-10-07 16:46:00,10.402114419672175
2017-10-07 17:46:00,10.338410407304842
2017-10-07 18:46:00,10.28380286097029
2017-10-07 19:46:00,10.122323832080129
2017-10-07 20:46:00,10.168936101829253
2017-10-07 21:46:00,10.12988508043585
2017-10-07 22:46:00,10.132285936600049
2017-10-07 23:46:00,10.000884053085748
2017-10-08 00:46:00,10.219245495932581
2017-10-08 01:46:00,10.323186002515365
2017-10-08 02:46:00,10.452415689374826
2017-10-08 03:46:00,10.553975734216614
2017-10-08 04:46:00,10.618242571157014
2017-10-08 05:46:00,10.543472327116826
2017-10-08 06:46:00,10.672747107402875
2017-10-08 07:46:00,10.960909129570725
2017-10-08 08:46:00,11.163238050507747
2017-10-08 09:46:00,11.184570850202103
2017-10-08 10:46:00,11.273440575617567
2017-10-08 11:46:00,11.48511783723542
2017-10-08 12:46:00,11.327422704583983
2017-10-08 13:46:00,11.346103335623457
2017-10-08 14:46:00,11.287234167111299
2017-10-08 15:46:00,11.204044496897964
2017-10-08 16:46:00,11.256758597301864
2017-10-08 17:46:00,11.308357590495781
2017-10-08 18:46:00,11.03545568812669
2017-10-08 19:46:00,10.855875188352188
2017-10-08 20:46:00,10.70074540893337
2017-10-08 21:46:00,10.708649918281063
2017-10-08 22:46:00,10.72952065103054
2017-10-08 23:46:00,10.714011681965587
2017-10-09 00:46:00,10.908916010452216
2017-10-09 01:46:00,10.895293868105647
2017-10-09 02:46:00,10.902303868688112
2017-10-09 03:46:00,11.14543398421957
2017-10-09 04:46:00,11.193034479153182
2017-10-09 05:46:00,11.310247353236642
2017-10-09 06:46:00,11.443505219879363
2017-10-09 07:46:00,11.543563966857251
2017-10-09 08:46:00,11.538051704651144
2017-10-09 09:46:00,11.529612625454435
2017-10-09 10:46:00,11.554220092168682
2017-10-09 11:46:00,11.674642901794087
2017-10-09 12:46:00,11.545574023370968
2017-10-09 13:46:00,11.353741772760811
2017-10-09 14:46:00,11.534030516634951
2017-10-09 15:46:00,11.529597624829151
2017-10-09 16:46:00,11.5548806672291
2017-10-09 17:46:00,11.466504690787886
2017-10-09 18:46:00,11.523793030120686
2017-10-09 19:46:00,11.533624629285097
2017-10-09 20:46:00,11.546408162965708
2017-10-09 21:46:00,11.556421095311526
2017-10-09 22:46:00,11.56652074438619
2017-10-09 23:46:00,11.578596169383651
2017-10-10 00:46:00,11.788461873403795
2017-10-10 01:46:00,12.06853975791988
2017-10-10 02:46:00,11.996807183508256
2017-10-10 03:46:00,12.064446472620693
2017-10-10 04:46:00,12.144325745378131
2017-10-10 05:46:00,12.02128999582756
2017-10-10 06:46:00,12.038863405392206
2017-10-10 07:46:00,12.098200022202432
2017-10-10 08:46:00,12.17981379102482
2017-10-10 09:46:00,12.100780883446461
2017-10-10 10:46:00,12.1891903699667
2017-10-10 11:46:00,11.86824701349753
2017-10-10 12:46:00,11.795778562255418
2017-10-10 13:46:00,11.760819012525527
2017-10-10 14:46:00,11.801389188112896
2017-10-10 15:46:00,11.863822515509964
2017-10-10 16:46:00,11.634677953872188
2017-10-10 17:46:00,11.749415263101078
2017-10-10 18:46:00,11.7952715797166
2017-10-10 19:46:00,11.681558824518982
2017-10-10 20:46:00,11.754670190662718
2017-10-10 21:46:00,11.77372301108717
2017-10-10 22:46:00,11.585637790457639
2017-10-10 23:46:00,11.664275691570714
2017-10-11 00:46:00,11.618097137089144
2017-10-11 01:46:00,11.575575748313863
2017-10-11 02:46:00,11.380613882753098
2017-10-11 03:46:00,11.200090028760851
2017-10-11 04:46:00,11.30646304045388
2017-10-11 05:46:00,11.329231637184332
2017-10-11 06:46:00,11.161886665119333
2017-10-11 07:46:00,11.24300837635304
2017-10-11 08:46:00,11.209268508083195
2017-10-11 09:46:00,11.16255637066088
2017-10-11 10:46:00,11.140889366001899
2017-10-11 11:46:00,11.131167015612458
2017-10-11 12:46:00,11.16924850992889
2017-10-11 13:46:00,11.107787787985037
2017-10-11 14:46:00,11.042294636579422
2017-10-11 15:46:00,10.962676667578096
2017-10-11 16:46:00,10.86389632630776
2017-10-11 17:46:00,10.691520378340458
2017-10-11 18:46:00,10.682776157709862
2017-10-11 19:46:00,10.656132123020699
2017-10-11 20:46:00,10.352069033819912
2017-10-11 21:46:00,10.219522277037793
2017-10-11 22:46:00,10.187351836400884
2017-10-11 23:46:00,10.307006303099886
2017-10-12 00:46:00,10.156692156615389
2017-10-12 01:46:00,10.231248351552917
2017-10-12 02:46:00,10.35231126202436
2017-10-12 03:46:00,10.459006290572066
2017-10-12 04:46:00,10.610316012850191
2017-10-12 05:46:00,10.652403420540923
2017-10-12 06:46:00,10.788853773476616
2017-10-12 07:46:00,10.81308067145184
2017-10-12 08:46:00,10.927369186415143
2017-10-12 09:46:00,11.031495685612672
2017-10-12 10:46:00,11.037359462864472
2017-10-12 11:46:00,10.915395168792443
2017-10-12 12:46:00,11.036613887304725
2017-10-12 13:46:00,10.99995699053886
2017-10-12 14:46:00,10.951049591684058
2017-10-12 15:46:00,10.77369891804586
2017-10-12 16:46:00,10.73351016973924
2017-10-12 17:46:00,10.795546876757546
2017-10-12 18:46:00,10.692676482390768
2017-10-12 19:46:00,10.678403376697865
2017-10-12 20:46:00,10.66244862340461
2017-10-12 21:46:00,10.713912407288417
2017-10-12 22:46:00,10.827813921047616
2017-10-12 23:46:00,10.84258689003793
2017-10-13 00:46:00,10.720640587789104
2017-10-13 01:46:00,10.637775122351671
2017-10-13 02:46:00,10.543399646117745
2017-10-13 03:46:00,10.615180082564546
2017-10-13 04:46:00,10.627592541317611
2017-10-13 05:46:00,10.660130393364293
2017-10-13 06:46:00,10.749658591931377
2017-10-13 07:46:00,10.7397613538706
2017-10-13 08:46:00,10.806986320253186
2017-10-13 09:46:00,10.715550345415952
2017-10-13 10:46:00,10.674140693100535
2017-10-13 11:46:00,10.569478152156057
2017-10-13 12:46:00,10.703668410592753
2017-10-13 13:46:00,10.753835713913174
2017-10-13 14:46:00,10.83663242326333
2017-10-13 15:46:00,10.81924634426507
2017-10-13 16:46:00,10.68431443652608
2017-10-13 17:46:00,10.615924625336543
2017-10-13 18:46:00,10.532465952693542
2017-10-13 19:46:00,10.480179101609247
2017-10-13 20:46:00,10.41518485775841
2017-10-13 21:46:00,10.536943500424709
2017-10-13 22:46:00,10.456862336822653
2017-10-13 23:46:00,10.505465572136556
2017-10-14 00:46:00,10.481381302007819
2017-10-14 01:46:00,10.433964119946667
2017-10-14 02:46:00,10.416851232076242
2017-10-14 03:46:00,10.337043209407417
2017-10-14 04:46:00,10.463595712225041
2017-10-14 05:46:00,10.378700673363882
2017-10-14 06:46:00,10.27684359880402
2017-10-14 07:46:00,10.287279599625858
2017-10-14 08:46:00,10.403294603909734
2017-10-14 09:46:00,10.268444194775258
2017-10-14 10:46:00,10.28945318099487
2017-10-14 11:46:00,10.245901637616727
2017-10-14 12:46:00,10.170352162132716
2017-10-14 13:46:00,10.133650646721982
2017-10-14 14:46:00,10.016521590015284
2017-10-14 15:46:00,10.204491217147007
2017-10-14 16:46:00,10.03374385341175
2017-10-14 17:46:00,10.128152022514888
2017-10-14 18:46:00,10.190982022072337
2017-10-14 19:46:00,10.239242020363532
2017-10-14 20:46:00,10.169972607358604
2017-10-14 21:46:00,10.141055865200256
2017-10-14 22:46:00,10.076157148174087
2017-10-14 23:46:00,10.226030499812238
2017-10-15 00:46:00,10.274532728104063
2017-10-15 01:46:00,10.332469388826881
2017-10-15 02:46:00,10.565580023344975
2017-10-15 03:46:00,10.633567462797147
2017-10-15 04:46:00,10.855319159632053
2017-10-15 05:46:00,10.947213264488806
2017-10-15 06:46:00,10.993049252508733
2017-10-15 07:46:00,11.013291251091337
2017-10-15 08:46:00,10.960031082030811
2017-10-15 09:46:00,11.126050453447931
2017-10-15 10:46:00,11.098599995336182
2017-10-15 11:46:00,10.914209838673294
2017-10-15 12:46:00,10.851329690201515
2017-10-15 13:46:00,10.959028489063076
2017-10-15 14:46:00,10.840811539032543
2017-10-15 15:46:00,10.611101389671084
2017-10-15 16:46:00,10.465294822600782
2017-10-15 17:46:00,10.389784313126208
2017-10-15 18:46:00,10.398705133856522
2017-10-15 19:46:00,10.28553201028537
2017-10-15 20:46:00,10.372164784835698
2017-10-15 21:46:00,10.310399271890471
2017-10-15 22:46:00,10.369699578427847
2017-10-15 23:46:00,10.516179761797176
2017-10-16 00:46:00,10.50487879991078
2017-10-16 01:46:00,10.406297567456217
2017-10-16 02:46:00,10.497005058199402
2017-10-16 03:46:00,10.560460890807112
2017-10-16 04:46:00,10.687828203452302
2017-10-16 05:46:00,10.74320170755001
2017-10-16 06:46:00,10.799492481305059
2017-10-16 07:46:00,10.820953453004114
2017-10-16 08:46:00,10.885737157097534
2017-10-16 09:46:00,11.002471427415493
2017-10-16 10:46:00,11.035425849138083
2017-10-16 11:46:00,11.108662845356262
2017-10-16 12:46:00,11.06876786418553
2017-10-16 13:46:00,11.024441535727592
2017-10-16 14:46:00,11.084589871405576
2017-10-16 15:46:00,11.09135890141101
2017-10-16 16:46:00,11.02763073922933
2017-10-16 17:46:00,11.01607825901466
2017-10-16 18:46:00,10.950342369163902
2017-10-16 19:46:00,11.111414989517908
2017-10-16 20:46:00,11.017460649731142
2017-10-16 21:46:00,10.929738568938669
2017-10-16 22:46:00,11.007920776376912
2017-10-16 23:46:00,11.020782876714794
2017-10-17 00:46:00,11.17194239465463
2017-10-17 01:46:00,11.286811297076705
2017-10-17 02:46:00,11.343528939211694
2017-10-17 03:46:00,11.4192851873106
2017-10-17 04:46:00,11.470561055180454
2017-10-17 05:46:00,11.475163242714844
2017-10-17 06:46:00,11.506133073902445
2017-10-17 07:46:00,11.550995992403651
2017-10-17 08:46:00,11.544402720256272
2017-10-17 09:46:00,11.443679335424957
2017-10-17 10:46:00,11.17357070825371
2017-10-17 11:46:00,11.048182785288231
2017-10-17 12:46:00,10.84430513487451
2017-10-17 13:46:00,10.632156923592865
2017-10-17 14:46:00,10.452580534254496
2017-10-17 15:46:00,10.21767731027702
2017-10-17 16:46:00,10.078336225219939
2017-10-17 17:46:00,9.949396967321022
2017-10-17 18:46:00,9.697941552221016
2017-10-17 19:46:00,9.465722510825504
2017-10-17 20:46:00,9.459599911587551
2017-10-17 21:46:00,9.647572457341878
2017-10-17 22:46:00,9.765138785940222
2017-10-17 23:46:00,9.760770573436576
2017-10-18 00:46:00,9.694505327183238
2017-10-18 01:46:00,9.774931428943425
2017-10-18 02:46:00,9.756632698697947
2017-10-18 03:46:00,9.96306956111456
2017-10-18 04:46:00,10.085071922679942
2017-10-18 05:46:00,10.195573376217839
2017-10-18 06:46:00,10.34037741522886
2017-10-18 07:46:00,10.389101868996839
2017-10-18 08:46:00,10.58164007823609
2017-10-18 09:46:00,10.413688100488004
2017-10-18 10:46:00,10.403788889549576
2017-10-18 11:46:00,10.357723416354357
2017-10-18 12:46:00,10.446848479549066
2017-10-18 13:46:00,10.488872707032684
2017-10-18 14:46:00,10.51794597813669
2017-10-18 15:46:00,10.466530268067736
2017-10-18 16:46:00,10.329252814766813
2017-10-18 17:46:00,10.200319933501135
2017-10-18 18:46:00,10.296872087789728
2017-10-18 19:46:00,10.260801742586345
2017-10-18 20:46:00,10.09095078494081
2017-10-18 21:46:00,10.135467320486972
2017-10-18 22:46:00,10.28812487163824
2017-10-18 23:46:00,10.363793009321391
2017-10-19 00:46:00,10.54429933389055
2017-10-19 01:46:00,10.511616992193902
2017-10-19 02:46:00,10.47498942809108
2017-10-19 03:46:00,10.44300460152698
2017-10-19 04:46:00,10.48584168373798
2017-10-19 05:46:00,10.528405123424562
2017-10-19 06:46:00,10.553768885941038
2017-10-19 07:46:00,10.630712516575192
2017-10-19 08:46:00,10.562575952384393
2017-10-19 09:46:00,10.389454611088922
2017-10-19 10:46:00,10.305430246570687
2017-10-19 11:46:00,10.185047669051878
2017-10-19 12:46:00,10.086028898112493
2017-10-19 13:46:00,10.069558513021153
2017-10-19 14:46:00,10.129776525927614
2017-10-19 15:46:00,10.122394148359737
2017-10-19 16:46:00,10.119528923665055
2017-10-19 17:46:00,10.119989438600555
2017-10-19 18:46:00,10.05374671276013
2017-10-19 19:46:00,10.017764373794869
2017-10-19 20:46:00,9.983166007567618
2017-10-19 21:46:00,10.037322913031113
2017-10-19 22:46:00,9.94848079491939
2017-10-19 23:46:00,10.060942197091425
2017-10-20 00:46:00,10.005727809868818
2017-10-20 01:46:00,9.994187128426596
2017-10-20 02:46:00,9.986302118332548
2017-10-20 03:46:00,9.90064788342079
2017-10-20 04:46:00,9.865895289436425
2017-10-20 05:46:00,9.884266113527298
2017-10-20 06:46:00,9.752551741983192
2017-10-20 07:46:00,9.701949205311045
2017-10-20 08:46:00,9.76951482021526
2017-10-20 09:46:00,9.87779808740318
2017-10-20 10:46:00,9.911255150377881
2017-10-20 11:46:00,9.855590006374323
2017-10-20 12:46:00,9.866503599520398
2017-10-20 13:46:00,9.903772169036552
2017-10-20 14:46:00,9.844940353061896
2017-10-20 15:46:00,9.799923492240458
2017-10-20 16:46:00,9.78393308060567
2017-10-20 17:46:00,9.66879202547131
2017-10-20 18:46:00,9.794103935561157
2017-10-20 19:46:00,9.85606864039166
2017-10-20 20:46:00,9.826250049011378
2017-10-20 21:46:00,9.82559144456447
2017-10-20 22:46:00,9.833316906732021
2017-10-20 23:46:00,9.743761738754534
2017-10-21 00:46:00,9.710008967417643
2017-10-21 01:46:00,9.644133927160963
2017-10-21 02:46:00,9.6481811551504
2017-10-21 03:46:00,9.837757489945401
2017-10-21 04:46:00,9.927409958715772
2017-10-21 05:46:00,10.20081313742017
2017-10-21 06:46:00,10.12542894814492
2017-10-21 07:46:00,10.069320663326687
2017-10-21 08:46:00,9.99679756707489
2017-10-21 09:46:00,10.038089027677762
2017-10-21 10:46:00,9.983045676355335
2017-10-21 11:46:00,10.089387924471668
2017-10-21 12:46:00,10.169557225066082
2017-10-21 13:46:00,10.187716360833212
2017-10-21 14:46:00,10.245797871150623
2017-10-21 15:46:00,10.100220981848466
2017-10-21 16:46:00,10.013293318106143
2017-10-21 17:46:00,9.876419366374979
2017-10-21 18:46:00,9.94396839810524
2017-10-21 19:46:00,9.890030741741926
2017-10-21 20:46:00,10.02475683739458
2017-10-21 21:46:00,9.898744315898972
2017-10-21 22:46:00,9.94007262201649
2017-10-21 23:46:00,9.932511526780925
2017-10-22 00:46:00,9.953433764779957
2017-10-22 01:46:00,10.044609777124931
2017-10-22 02:46:00,10.08672507264627
2017-10-22 03:46:00,10.141394734205795
2017-10-22 04:46:00,10.273545457470348
2017-10-22 05:46:00,10.175264919559392
2017-10-22 06:46:00,10.209625615936838
2017-10-22 07:46:00,10.196375503308195
2017-10-22 08:46:00,10.157095385719893
2017-10-22 09:46:00,10.308497156503678
2017-10-22 10:46:00,10.284785869783192
2017-10-22 11:46:00,10.271501796651242
2017-10-22 12:46:00,10.232189695288449
2017-10-22 13:46:00,10.15207638509957
2017-10-22 14:46:00,10.111584747068662
2017-10-22 15:46:00,10.086219222236577
2017-10-22 16:46:00,10.038989177302295
2017-10-22 17:46:00,9.981638377063177
2017-10-22 18:46:00,9.917654145522969
2017-10-22 19:46:00,9.980860124970656
2017-10-22 20:46:00,9.982063631323674
2017-10-22 21:46:00,9.866045555940289
2017-10-22 22:46:00,9.888198276677693
2017-10-22 23:46:00,9.991058600148383
2017-10-23 00:46:00,10.024317051416203
2017-10-23 01:46:00,10.019836372130174
2017-10-23 02:46:00,10.040072640926335
2017-10-23 03:46:00,10.14607391452782
2017-10-23 04:46:00,10.250175585349243
2017-10-23 05:46:00,10.385460395065376
2017-10-23 06:46:00,10.517221702948005
2017-10-23 07:46:00,10.527745353554419
2017-10-23 08:46:00,10.498309341229028
2017-10-23 09:46:00,10.609720694978337
2017-10-23 10:46:00,10.693014408796584
2017-10-23 11:46:00,10.743965282753477
2017-10-23 12:46:00,10.882942520669681
2017-10-23 13:46:00,10.854641065033253
2017-10-23 14:46:00,10.651474574630118
2017-10-23 15:46:00,10.767521849236688
2017-10-23 16:46:00,10.623207005533017
2017-10-23 17:46:00,10.737726170949099
2017-10-23 18:46:00,10.661875436283294
2017-10-23 19:46:00,10.708555932251281
2017-10-23 20:46:00,10.752603400050354
2017-10-23 21:46:00,10.673547691261183
2017-10-23 22:46:00,10.657256825875905
2017-10-23 23:46:00,10.472898657540188
2017-10-24 00:46:00,10.30710729100814
2017-10-24 01:46:00,10.45249386257141
2017-10-24 02:46:00,10.634394288180065
2017-10-24 03:46:00,10.473647285737513
2017-10-24 04:46:00,10.574833382827572
2017-10-24 05:46:00,10.509432419285181
2017-10-24 06:46:00,10.544350415945134
2017-10-24 07:46:00,10.506818969874029
2017-10-24 08:46:00,10.542200326630592
2017-10-24 09:46:00,10.620637871773663
2017-10-24 10:46:00,10.63480360012616
2017-10-24 11:46:00,10.68393160706897
2017-10-24 12:46:00,10.696040641393878
2017-10-24 13:46:00,10.674893079934723
2017-10-24 14:46:00,10.632162913434442
2017-10-24 15:46:00,10.583750009831821
2017-10-24 16:46:00,10.554789290555627
2017-10-24 17:46:00,10.484604257290293
2017-10-24 18:46:00,10.464744717177092
2017-10-24 19:46:00,10.606680095366539
2017-10-24 20:46:00,10.592066153876877
2017-10-24 21:46:00,10.645506254241804
2017-10-24 22:46:00,10.5917013836099
2017-10-24 23:46:00,10.673135958790148
2017-10-25 00:46:00,10.726347823601444
2017-10-25 01:46:00,10.725676711014307
2017-10-25 02:46:00,10.665899220180124
2017-10-25 03:46:00,10.739497410900722
2017-10-25 04:46:00,10.824838339373253
2017-10-25 05:46:00,11.026255356459504
2017-10-25 06:46:00,11.088257198552318
2017-10-25 07:46:00,11.085374235446585
2017-10-25 08:46:00,11.074998499400708
2017-10-25 09:46:00,11.091140005066633
2017-10-25 10:46:00,11.168837795519366
2017-10-25 11:46:00,11.108928726109644
2017-10-25 12:46:00,11.110942002244586
2017-10-25 13:46:00,11.134729569493237
2017-10-25 14:46:00,11.230751069978599
2017-10-25 15:46:00,11.215954920800666
2017-10-25 16:46:00,11.042436661184942
2017-10-25 17:46:00,11.064437464268039
2017-10-25 18:46:00,11.112130148096751
2017-10-25 19:46:00,10.980327504036037
2017-10-25 20:46:00,10.926978425354823
2017-10-25 21:46:00,10.879309305131498
2017-10-25 22:46:00,10.877091173747841
2017-10-25 23:46:00,10.982077052370927
2017-10-26 00:46:00,11.046269713263111
2017-10-26 01:46:00,11.172914737780665
2017-10-26 02:46:00,11.308980998028268
2017-10-26 03:46:00,11.347825177897729
2017-10-26 04:46:00,11.452893397073122
2017-10-26 05:46:00,11.472705596550153
2017-10-26 06:46:00,11.484589472691052
2017-10-26 07:46:00,11.636594138563286
2017-10-26 08:46:00,11.817081428196987
2017-10-26 09:46:00,11.908537300215494
2017-10-26 10:46:00,11.949911744264703
2017-10-26 11:46:00,11.919227846172676
2017-10-26 12:46:00,11.942713488871707
2017-10-26 13:46:00,11.85540442197156
2017-10-26 14:46:00,11.829437639383087
2017-10-26 15:46:00,11.788744910518439
2017-10-26 16:46:00,11.619904046584978
2017-10-26 17:46:00,11.376114164944912
2017-10-26 18:46:00,11.263199635471858
2017-10-26 19:46:00,11.185212745522454
2017-10-26 20:46:00,11.131613573787044
2017-10-26 21:46:00,10.994978812754981
2017-10-26 22:46:00,11.00119868349585
2017-10-26 23:46:00,11.051122461649841
2017-10-27 00:46:00,10.96483726363041
2017-10-27 01:46:00,10.915618005772739
2017-10-27 02:46:00,10.874563051801783
2017-10-27 03:46:00,10.971535072358948
2017-10-27 04:46:00,11.088972064539119
2017-10-27 05:46:00,11.30228085914033
2017-10-27 06:46:00,11.257739651552827
2017-10-27 07:46:00,11.240824257498923
2017-10-27 08:46:00,11.256407239981192
2017-10-27 09:46:00,11.50206685597386
2017-10-27 10:46:00,11.342935034248617
2017-10-27 11:46:00,11.342084932116235
2017-10-27 12:46:00,11.423580149943424
2017-10-27 13:46:00,11.43750544820588
2017-10-27 14:46:00,11.524091510972827
2017-10-27 15:46:00,11.529067347023842
2017-10-27 16:46:00,11.591096859930126
2017-10-27 17:46:00,11.430173932413764
2017-10-27 18:46:00,11.53305337693527
2017-10-27 19:46:00,11.650577650753172
2017-10-27 20:46:00,11.630449693033562
2017-10-27 21:46:00,11.465951692480933
2017-10-27 22:46:00,11.703952544170116
2017-10-27 23:46:00,11.645135101059436
2017-10-28 00:46:00,11.587246381020753
2017-10-28 01:46:00,11.572321482781883
2017-10-28 02:46:00,11.483896049510282
2017-10-28 03:46:00,11.396188576346502
2017-10-28 04:46:00,11.48605665028081
2017-10-28 05:46:00,11.570076126425713
2017-10-28 06:46:00,11.610307690772025
2017-10-28 07:46:00,11.647135506267245
2017-10-28 08:46:00,11.580152248037853
2017-10-28 09:46:00,11.483097706164036
2017-10-28 10:46:00,11.354077854452967
2017-10-28 11:46:00,11.315097484347723
2017-10-28 12:46:00,11.36922538775171
2017-10-28 13:46:00,11.513650704029411
2017-10-28 14:46:00,11.503533001474764
2017-10-28 15:46:00,11.650260074994438
2017-10-28 16:46:00,11.490633502761554
2017-10-28 17:46:00,11.504722093012377
2017-10-28 18:46:00,11.407355483561792
2017-10-28 19:46:00,11.210199348859089
2017-10-28 20:46:00,11.326878291226198
2017-10-28 21:46:00,11.425040170063927
2017-10-28 22:46:00,11.558301811637065
