//RecordNum;DateTime(UTC);P4_mb;P1_mb;T1_C;RH1;T_CS215;RH_CS215;Vbat;N1Cts;N2Cts;N1T_C;N1RH;N2T_C;N2RH
19813;01-11-2019 00:46:20;858.18;858.9;-2.9;43.5;-100;100;12.552;3203;2033;0.1;0.6;-0.3;0.6
19814;01-11-2019 01:46:20;857.93;858.7;-3.2;43.6;-100;100;12.535;3205;1895;-0.1;0.6;-0.5;0.6
19815;01-11-2019 02:46:20;857.96;858.8;-3.2;43.2;-100;100;12.519;3273;1933;-0.1;0.6;-0.5;0.6
19816;01-11-2019 03:46:20;857.33;858.1;-3.3;43.2;-100;100;12.507;3258;1934;-0.2;0.6;-0.6;0.6
19817;01-11-2019 04:46:20;857.33;858.1;-3.5;43.2;-100;100;12.497;3326;2046;-0.4;0.6;-0.7;0.6
19818;01-11-2019 05:46:20;857.58;858.4;-3.1;42.8;-100;100;12.487;3235;1876;-0.1;0.6;-0.4;0.6
19819;01-11-2019 06:46:20;857.7;858.4;-2.8;42.3;-100;100;12.48;3233;1931;0.4;0.6;0.2;0.6
19820;01-11-2019 07:46:20;857.74;858.4;-2.6;42.2;-100;100;12.473;3170;2038;0.7;0.6;0.5;0.5
19821;01-11-2019 08:46:20;857.51;858.2;-1.8;41.6;-100;100;12.727;3219;1944;1.3;0.6;1.2;0.6
19822;01-11-2019 09:46:20;858.21;858.6;0.4;40.3;-100;100;14.853;3228;2016;2.7;0.7;2.7;0.7
19823;01-11-2019 10:46:20;858.33;858.4;4.3;36.9;-100;100;14.72;3206;1977;6.4;0.8;7;0.8
19824;01-11-2019 11:46:20;857.44;857.6;6.3;35.1;-100;100;14.649;3258;2074;9.8;0.8;10.8;0.9
19825;01-11-2019 12:46:20;856.86;856.9;7.4;34.4;-100;100;14.231;3165;1910;12.2;1;13.4;1
19826;01-11-2019 13:46:20;856.61;856.7;7.9;34.7;-100;100;14.211;3231;2000;13.3;1;14;1.1
19827;01-11-2019 14:46:20;856.16;856.3;8.3;35.2;-100;100;14.193;3240;2064;13.5;1;14.1;1.1
19828;01-11-2019 15:46:20;855.76;855.8;7.6;36.1;-100;100;14.225;3315;1974;13;1;13.2;1
19829;01-11-2019 16:46:20;855.91;856;5.6;38.3;-100;100;13.786;3307;2011;11.2;0.9;10.9;1
19830;01-11-2019 17:46:20;856.12;856.3;3.5;40.8;-100;100;12.838;3203;1953;8.7;0.9;7.8;0.9
19831;01-11-2019 18:46:20;855.92;856.3;1.7;42.8;-100;100;12.702;3288;2020;6.3;0.9;5.2;0.8
19832;01-11-2019 19:46:20;855.83;856.2;0.6;43.9;-100;100;12.671;3331;1994;4.5;0.8;3.3;0.7
19833;01-11-2019 20:46:20;855.61;856.1;0;44.3;-100;100;12.644;3296;2026;3.2;0.8;2.3;0.7
19834;01-11-2019 21:46:20;855.73;856.4;-0.3;44.1;-100;100;12.616;3241;2081;2.6;0.8;2;0.7
19835;01-11-2019 22:46:20;855.41;855.9;-0.1;43.4;-100;100;12.592;3273;1934;2.7;0.7;2.3;0.7
19836;01-11-2019 23:46:20;854.59;855.1;-0.6;43.3;-100;100;12.566;3256;2110;2.4;0.7;2;0.7
19837;01-12-2019 00:46:20;854.34;854.9;-0.7;43.1;-100;100;12.54;3241;2005;2.3;0.7;1.9;0.7
19838;01-12-2019 01:46:20;854.09;854.6;-0.7;42.6;-100;100;12.518;3307;1927;2.3;0.7;2;0.7
19839;01-12-2019 02:46:20;853.93;854.6;-1;42.4;-100;100;12.497;3283;2075;2.2;0.7;1.9;0.6
19840;01-12-2019 03:46:20;853.37;854;-1.2;42.3;-100;100;12.485;3308;1985;2.1;0.7;1.7;0.7
19841;01-12-2019 04:46:20;852.61;853.3;-1.8;42.5;-100;100;12.473;3433;2023;1.7;0.7;1.3;0.6
19842;01-12-2019 05:46:20;852.39;853.1;-2.1;42.5;-100;100;12.464;3257;2087;1.3;0.6;0.9;0.6
19843;01-12-2019 06:46:20;852.23;853;-2.9;42.9;-100;100;12.453;3337;2139;0.7;0.7;0.2;0.6
19844;01-12-2019 07:46:20;852.02;852.8;-3;42.8;-100;100;12.445;3433;2033;0.3;0.7;-0.1;0.6
19845;01-12-2019 08:46:20;852.09;852.7;-2.2;42.5;-100;100;14.131;3339;2179;0.5;0.7;0.2;0.6
19846;01-12-2019 09:46:20;852.18;852.4;1.2;39.6;-100;100;14.809;3413;2081;2.7;0.7;2.8;0.7
19847;01-12-2019 10:46:20;851.55;851.7;4.8;36.3;-100;100;14.716;3362;2084;6.6;0.9;7.4;0.9
19848;01-12-2019 11:46:20;850.49;850.6;6.8;34.7;-100;100;14.228;3379;2113;10.2;0.9;11.3;0.9
19849;01-12-2019 12:46:20;849.35;849.4;8.1;34.1;-100;100;14.191;3351;2112;12.9;1;14;1.1
19850;01-12-2019 13:46:20;849.32;849.1;9.4;33.8;-100;100;14.153;3479;2066;14.7;1.1;15.8;1.1
19851;01-12-2019 14:46:20;848.72;848.7;10.1;34.1;-100;100;14.158;3486;2056;15.7;1.1;16.7;1.2
19852;01-12-2019 15:46:20;848.23;848.2;9.9;35.1;-100;100;14.17;3501;2040;15.4;1.1;16;1.2
19853;01-12-2019 16:46:20;847.96;847.8;8.1;37.3;-100;100;14.22;3471;2095;13.8;1;13.7;1
19854;01-12-2019 17:46:20;847.51;847.6;6;40.3;-100;100;12.982;3467;2136;11.1;1;10.5;1
19855;01-12-2019 18:46:20;847.3;847.7;4.9;42.2;-100;100;12.715;3500;2236;9.1;1;8.5;1
19856;01-12-2019 19:46:20;847.5;847.7;3.9;42.8;-100;100;12.687;3547;2115;7.7;0.9;7;0.9
19857;01-12-2019 20:46:20;847.03;847.2;3.4;43.2;-100;100;12.659;3529;2194;6.6;0.9;6.1;0.8
19858;01-12-2019 21:46:20;847.08;847.4;3.3;43.1;-100;100;12.633;3604;2152;6.2;0.9;5.7;0.8
19859;01-12-2019 22:46:20;846.42;846.8;2.8;43.6;-100;100;12.608;3571;2125;5.7;0.8;5.3;0.8
19860;01-12-2019 23:46:20;846.07;846.4;2.8;43.9;-100;100;12.579;3644;2162;5.7;0.8;5.3;0.8
19861;01-13-2019 00:46:21;845.5;845.8;2.5;43.5;-100;100;12.55;3544;2203;5.5;0.8;5.2;0.8
19862;01-13-2019 01:46:21;845.24;845.7;1.9;43.2;-100;100;12.525;3626;2124;5.1;0.8;4.8;0.8
19863;01-13-2019 02:46:21;844.85;845.3;1.4;43;-100;100;12.501;3504;2166;4.6;0.8;4.3;0.7
19864;01-13-2019 03:46:21;844.55;845.1;0.5;43.2;-100;100;12.481;3551;2098;3.9;0.8;3.5;0.7
19865;01-13-2019 04:46:21;843.73;844.3;0.2;43.3;-100;100;12.467;3693;2229;3.4;0.8;2.9;0.7
19866;01-13-2019 05:46:21;843.62;844.2;0.3;42.7;-100;100;12.458;3535;2226;3.3;0.7;3;0.7
19867;01-13-2019 06:46:21;843.64;844.2;0.1;42.5;-100;100;12.451;3555;2242;3.2;0.7;2.8;0.7
19868;01-13-2019 07:46:21;843.68;844.2;0.2;42.2;-100;100;12.452;3590;2192;3.2;0.7;2.9;0.7
19869;01-13-2019 08:46:21;843.85;844.3;0.4;41.8;-100;100;13.138;3678;2231;3.4;0.7;3.2;0.7
19870;01-13-2019 09:46:21;844.42;844.8;2.6;40.2;-100;100;14.785;3684;2245;4.8;0.8;4.8;0.8
19871;01-13-2019 10:46:21;844.3;844.5;5.2;37.4;-100;100;14.697;3686;2227;7.4;0.9;7.9;0.9
19872;01-13-2019 11:46:21;843.83;843.9;5.8;36.8;-100;100;14.698;3570;2158;9;0.9;9.4;0.9
19873;01-13-2019 12:46:21;843.07;843;6.6;36.3;-100;100;14.258;3727;2234;10.7;0.9;11;1
19874;01-13-2019 13:46:21;842.29;842.4;7.5;36.1;-100;100;14.227;3713;2200;11.8;0.9;12.2;1
19875;01-13-2019 14:46:21;842.07;842.1;8.4;35.8;-100;100;14.191;3653;2254;12.8;1;13.3;1
19876;01-13-2019 15:46:21;842.02;842;8.6;36.1;-100;100;14.188;3902;2280;13.2;1;13.6;1
19877;01-13-2019 16:46:21;842.08;842.1;6.6;37.9;-100;100;13.759;3769;2207;11.9;1;11.8;1
19878;01-13-2019 17:46:21;842.32;842.5;4.4;40.5;-100;100;12.747;3673;2209;9.6;1;8.9;0.9
19879;01-13-2019 18:46:21;842.27;842.7;3;42.2;-100;100;12.699;3797;2212;7.5;0.9;6.5;0.9
19880;01-13-2019 19:46:21;843.2;843.6;2.1;43.1;-100;100;12.669;3760;2248;6;0.8;5;0.8
19881;01-13-2019 20:46:21;843.3;843.8;1.3;43.6;-100;100;12.639;3637;2253;4.8;0.8;4;0.7
19882;01-13-2019 21:46:21;843.55;844;0.5;43.8;-100;100;12.612;3713;2154;3.9;0.8;3.1;0.7
19883;01-13-2019 22:46:21;843.44;844;0.1;43.9;-100;100;12.583;3792;2161;3.2;0.8;2.5;0.7
19884;01-13-2019 23:46:21;843.45;844;0;43.5;-100;100;12.551;3840;2190;2.9;0.7;2.4;0.7
19885;01-14-2019 00:46:21;842.97;843.6;-0.1;43;-100;100;12.522;3692;2135;2.8;0.7;2.4;0.7
19886;01-14-2019 01:46:21;843.21;843.8;-0.7;42.9;-100;100;12.493;3724;2259;2.5;0.7;2.1;0.7
19887;01-14-2019 02:46:21;843.38;843.9;-1.5;43.1;-100;100;12.466;3632;2176;1.9;0.7;1.4;0.7
19888;01-14-2019 03:46:21;843.09;843.7;-1.9;43.3;-100;100;12.445;3660;2183;1.3;0.7;0.8;0.7
19889;01-14-2019 04:46:21;843.07;843.7;-2.3;43.2;-100;100;12.431;3696;2211;0.8;0.7;0.4;0.6
19890;01-14-2019 05:46:21;843.38;844;-2.9;43.1;-100;100;12.422;3672;2217;0.4;0.7;-0.1;0.6
19891;01-14-2019 06:46:21;843.69;844.4;-3.2;43.1;-100;100;12.412;3643;2180;0;0.7;-0.4;0.6
19892;01-14-2019 07:46:21;843.92;844.8;-3.7;43;-100;100;12.407;3679;2126;-0.4;0.7;-0.9;0.6
19893;01-14-2019 08:46:21;844.21;844.9;-2.9;42.7;-100;100;12.972;3667;2229;-0.3;0.7;-0.6;0.6
19894;01-14-2019 09:46:21;844.38;844.9;-0.1;40.4;-100;100;14.885;3634;2228;1.6;0.7;1.6;0.7
19895;01-14-2019 10:46:21;844.67;844.9;3.4;37.1;-100;100;14.75;3605;2134;5.1;0.8;5.6;0.8
19896;01-14-2019 11:46:21;844.07;844.3;5.5;35.3;-100;100;14.684;3727;2280;8.2;0.8;9.1;0.9
19897;01-14-2019 12:46:21;843.55;843.7;5.6;35.7;-100;100;14.276;3790;2225;9.4;0.8;10;0.9
19898;01-14-2019 13:46:21;842.46;842.6;5.5;36.5;-100;100;14.282;3885;2229;9.5;0.9;9.7;0.9
19899;01-14-2019 14:46:21;842.39;842.4;6;37.1;-100;100;14.281;3720;2294;9.7;0.9;9.7;0.9
19900;01-14-2019 15:46:21;842.53;842.5;5.8;37.7;-100;100;14.277;3750;2100;9.6;0.9;9.4;0.9
19901;01-14-2019 16:46:21;842.46;842.7;5.2;38.6;-100;100;13.178;3806;2210;9.1;0.9;8.8;0.9
19902;01-14-2019 17:46:21;843.02;843.3;4.6;40.1;-100;100;12.715;3795;2308;8.4;0.9;8.1;0.9
19903;01-14-2019 18:46:21;843.34;843.6;4;41;-100;100;12.687;3737;2095;7.7;0.9;7.3;0.9
19904;01-14-2019 19:46:21;843.53;843.9;3.6;41.3;-100;100;12.66;3670;2185;7.2;0.9;6.8;0.9
19905;01-14-2019 20:46:21;843.43;843.9;3.1;41.7;-100;100;12.635;3658;2174;6.6;0.9;6.2;0.9
19906;01-14-2019 21:46:21;843.36;843.7;2.8;41.9;-100;100;12.608;3755;2151;6.1;0.8;5.8;0.8
19907;01-14-2019 22:46:21;843.72;844.1;2.9;41.8;-100;100;12.58;3814;2100;6;0.8;5.7;0.8
19908;01-14-2019 23:46:21;843.41;843.8;2.9;41.6;-100;100;12.55;3767;2151;6;0.8;5.7;0.8
19909;01-15-2019 00:46:21;842.75;843.2;3.2;42.5;-100;100;12.522;3682;2123;6.2;0.8;6;0.8
19910;01-15-2019 01:46:21;843.02;843.5;3.3;42.1;-100;100;12.492;3535;2273;6.4;0.9;6.2;0.9
19911;01-15-2019 02:46:21;843.08;843.6;3.1;42.2;-100;100;12.47;3654;2236;6.4;0.9;6.2;0.9
19912;01-15-2019 03:46:21;842.77;843.2;2.3;42.2;-100;100;12.453;3736;2278;5.9;0.8;5.6;0.8
19913;01-15-2019 04:46:21;842.73;843.1;2.2;42.2;-100;100;12.443;3839;2304;5.5;0.8;5.2;0.8
19914;01-15-2019 05:46:21;842.74;843.1;1.8;42.2;-100;100;12.434;3830;2249;5.2;0.8;4.8;0.8
19915;01-15-2019 06:46:21;842.58;843;1.9;42;-100;100;12.428;3732;2234;5.1;0.8;4.8;0.8
19916;01-15-2019 07:46:21;842.43;842.8;2.2;41.7;-100;100;12.423;3838;2255;5.3;0.8;5.1;0.8
19917;01-15-2019 08:46:21;841.93;842.2;3.1;41.9;-100;100;12.45;3674;2241;6;0.8;5.8;0.8
19918;01-15-2019 09:46:21;842.03;842.4;3.8;41.7;-100;100;12.575;3775;2151;6.8;0.9;6.7;0.9
19919;01-15-2019 10:46:21;840.43;840.8;4.4;40.9;-100;100;12.894;3805;2326;7.4;0.9;7.3;0.9
19920;01-15-2019 11:46:21;840.02;840;5.6;40;-100;100;12.943;3732;2237;8.4;0.9;8.4;0.9
19921;01-15-2019 12:46:21;838.6;838.8;5.9;40;-100;100;13.324;3704;2183;9;0.9;9.1;0.9
19922;01-15-2019 13:46:21;839.25;839.5;6.1;39.6;-100;100;12.972;3785;2275;9.5;0.9;9.6;1
19923;01-15-2019 14:46:21;839.35;839.4;4.7;41.3;-100;100;12.962;3779;2155;8.7;0.9;8.6;0.9
19924;01-15-2019 15:46:21;838.31;838.4;4.2;41.9;-100;100;12.956;3739;2184;7.8;0.9;7.6;0.9
19925;01-15-2019 16:46:21;837.79;837.9;4.6;41.8;-100;100;12.731;3754;2212;7.7;0.9;7.6;0.9
19926;01-15-2019 17:46:21;836.25;836.5;4.7;41.8;-100;100;12.599;3693;2252;7.8;0.9;7.7;0.9
19927;01-15-2019 18:46:21;838;838.1;4.7;41.9;-100;100;12.528;3748;2204;7.8;0.9;7.6;0.9
19928;01-15-2019 19:46:21;837.92;838;4.9;41.7;-100;100;12.477;3829;2207;7.9;0.9;7.7;0.9
19929;01-15-2019 20:46:21;838.9;838.9;5.1;41.4;-100;100;12.45;3730;2272;8.1;0.9;7.9;0.9
19930;01-15-2019 21:46:21;839.06;839.2;5;41.3;-100;100;12.435;3685;2167;8.2;0.9;8;0.9
19931;01-15-2019 22:46:21;838.52;838.6;4.6;41.7;-100;100;12.425;3669;2169;8;0.9;7.9;0.9
19932;01-15-2019 23:46:21;838.16;838.4;5.7;41.1;-100;100;12.42;3929;2210;8.4;0.9;8.3;0.9
19933;01-16-2019 00:46:21;838.36;838.5;6.4;39.9;-100;100;12.416;3855;2131;9.3;0.9;9.3;0.9
19934;01-16-2019 01:46:21;838.03;838.2;6.1;40;-100;100;12.414;3831;2321;9.5;0.9;9.4;0.9
19935;01-16-2019 02:46:21;838.14;838.3;5.7;40.4;-100;100;12.41;3867;2230;9.3;0.9;9.1;0.9
19936;01-16-2019 03:46:21;838.54;838.7;4.3;41.8;-100;100;12.404;3823;2196;8.4;0.9;8.1;0.9
19937;01-16-2019 04:46:21;837.85;838.2;2.3;43.8;-100;100;12.388;3856;2215;6.4;0.9;5.8;0.8
19938;01-16-2019 05:46:21;837.58;838;1.2;44.6;-100;100;12.378;3864;2184;4.8;0.8;4.1;0.8
19939;01-16-2019 06:46:21;837.63;838.2;0.7;44.7;-100;100;12.367;3815;2274;3.7;0.8;3.2;0.7
19940;01-16-2019 07:46:21;837.3;838;0.1;44.4;-100;100;12.356;3761;2252;3;0.8;2.5;0.7
19941;01-16-2019 08:46:21;837.78;838.3;0;44.1;-100;100;12.347;3611;2336;2.7;0.7;2.2;0.7
19942;01-16-2019 09:46:21;837.8;838.5;0.3;43.3;-100;100;12.347;3753;2292;2.9;0.7;2.6;0.7
19943;01-16-2019 10:46:21;838.51;839;1.4;42.1;-100;100;12.352;3591;2311;3.8;0.8;3.7;0.7
19944;01-16-2019 11:46:21;839.17;839.5;1.9;41.1;-100;100;12.358;3584;2185;4.8;0.8;4.8;0.8
19945;01-16-2019 12:46:21;839.32;839.6;1.8;40.9;-100;100;12.349;3637;2306;5.2;0.8;5.2;0.8
19946;01-16-2019 13:46:21;840.25;840.8;1.3;41.6;-100;100;12.383;3574;2212;5;0.8;4.8;0.8
19947;01-16-2019 14:46:21;840.89;841.3;0.9;42.1;-100;100;12.35;3506;2314;4.6;0.8;4.5;0.8
19948;01-16-2019 15:46:21;841.34;841.9;0.3;42.3;-100;100;12.33;3514;2279;3.9;0.7;3.7;0.7
19949;01-16-2019 16:46:21;842;842.6;-0.6;42.8;-100;100;12.31;3438;2328;3;0.7;2.7;0.7
19950;01-16-2019 17:46:21;842.84;843.4;-1.4;43.2;-100;100;12.3;3523;2169;2.1;0.7;1.6;0.7
19951;01-16-2019 18:46:21;843.47;844;-1.8;43.2;-100;100;12.291;3537;2179;1.3;0.7;0.9;0.7
19952;01-16-2019 19:46:21;844.34;844.9;-2.1;43.2;-100;100;12.282;3675;2172;0.9;0.7;0.5;0.6
19953;01-16-2019 20:46:21;845.72;846.4;-2.3;43.1;-100;100;12.274;3447;2146;0.6;0.7;0.3;0.6
19954;01-16-2019 21:46:21;846.39;847;-2.4;42.8;-100;100;12.266;3433;2132;0.5;0.6;0.2;0.6
19955;01-16-2019 22:46:21;846.93;847.6;-2.5;42.5;-100;100;12.259;3375;2112;0.4;0.7;0.2;0.6
19956;01-16-2019 23:46:21;847.85;848.5;-2.8;42.6;-100;100;12.253;3386;2139;0.3;0.6;0;0.6
19957;01-17-2019 00:46:21;848.76;849.5;-3.3;43.1;-100;100;12.245;3353;2142;-0.1;0.6;-0.4;0.6
19958;01-17-2019 01:46:21;849.01;849.9;-4;43.5;-100;100;12.236;3385;2171;-0.8;0.6;-1.1;0.6
19959;01-17-2019 02:46:21;849.63;850.4;-4.3;43.4;-100;100;12.229;3371;2150;-1.2;0.6;-1.5;0.6
19960;01-17-2019 03:46:21;849.46;850.3;-4.4;43.2;-100;100;12.22;3468;2101;-1.4;0.6;-1.8;0.6
19961;01-17-2019 04:46:21;849.13;850.2;-4.9;43.2;-100;100;12.213;3413;2083;-1.8;0.6;-2.2;0.5
19962;01-17-2019 05:46:21;849.36;850.4;-5.3;43.2;-100;100;12.204;3381;2094;-2.2;0.6;-2.5;0.5
19963;01-17-2019 06:46:21;850.57;851.5;-5.1;43.4;-100;100;12.198;3495;2162;-2.1;0.6;-2.4;0.5
19964;01-17-2019 07:46:21;850.83;851.9;-5.2;43.4;-100;100;12.191;3235;2105;-2.2;0.6;-2.5;0.5
19965;01-17-2019 08:46:21;851.67;852.6;-4.4;42.8;-100;100;12.198;3301;2152;-1.6;0.6;-1.8;0.6
19966;01-17-2019 09:46:21;852.81;853.6;-3.3;41.9;-100;100;12.216;3282;2122;-0.5;0.6;-0.6;0.6
19967;01-17-2019 10:46:21;853.21;854;-1.7;40.5;-100;100;12.358;3285;2109;1;0.7;1;0.6
19968;01-17-2019 11:46:21;853.69;854.2;0.4;38.7;-100;100;12.272;3299;2099;3.4;0.7;3.7;0.7
19969;01-17-2019 12:46:21;853.88;854.3;1.1;38;-100;100;12.331;3258;2068;5;0.7;5.4;0.8
19970;01-17-2019 13:46:21;853.72;853.9;2.6;37.3;-100;100;13.257;3360;2104;6.8;0.8;7.4;0.9
19971;01-17-2019 14:46:21;853.83;854;3.3;36.9;-100;100;13.33;3188;2015;8;0.8;8.6;0.9
19972;01-17-2019 15:46:21;854.25;854.5;1.8;38.2;-100;100;13.007;3161;2018;6.9;0.8;7;0.8
19973;01-17-2019 16:46:21;854.46;854.9;0.7;40;-100;100;13.261;3340;2079;5.1;0.8;4.7;0.8
19974;01-17-2019 17:46:21;854.7;855.3;-0.3;41.1;-100;100;12.695;3283;1968;3.7;0.7;3.2;0.7
19975;01-17-2019 18:46:21;854.86;855.6;-2.1;42.6;-100;100;12.624;3184;2040;1.9;0.7;1.2;0.6
19976;01-17-2019 19:46:21;855.19;855.9;-2.7;43.2;-100;100;12.576;3251;2053;0.8;0.7;0.1;0.6
19977;01-17-2019 20:46:21;855.59;856.4;-2.7;43.5;-100;100;12.539;3353;2068;0.3;0.7;-0.3;0.6
19978;01-17-2019 21:46:21;855.92;856.7;-2.5;42.9;-100;100;12.508;3200;2082;0.4;0.6;0;0.6
19979;01-17-2019 22:46:21;856.33;857.2;-2.5;42.5;-100;100;12.478;3221;2049;0.5;0.6;0.2;0.6
19980;01-17-2019 23:46:21;856.76;857.5;-2.8;42.5;-100;100;12.448;3145;1944;0.4;0.6;0.1;0.6
19981;01-18-2019 00:46:21;856.5;857.3;-3.5;42.6;-100;100;12.416;3208;1992;-0.1;0.6;-0.5;0.6
19982;01-18-2019 01:46:21;856.49;857.5;-5.2;43.7;-100;100;12.378;3270;2031;-1.6;0.6;-2.3;0.5
19983;01-18-2019 02:46:21;856.85;857.8;-6.3;44.5;-100;100;12.34;3263;1974;-3.1;0.6;-3.8;0.5
19984;01-18-2019 03:46:21;856.43;857.5;-6.9;44.8;-100;100;12.302;3264;1966;-4;0.5;-4.7;0.5
19985;01-18-2019 04:46:21;856.08;857.3;-7.6;44.9;-100;100;12.267;3289;2031;-4.8;0.5;-5.4;0.4
19986;01-18-2019 05:46:21;855.7;857.1;-7.9;45;-100;100;12.237;3289;1950;-5.3;0.5;-5.8;0.4
19987;01-18-2019 06:46:21;856.24;857.5;-8.3;44.9;-100;100;12.212;3318;2134;-5.6;0.4;-6.1;0.4
19988;01-18-2019 07:46:21;856.22;857.6;-8.5;44.8;-100;100;12.201;3384;2008;-5.9;0.4;-6.4;0.4
19989;01-18-2019 08:46:21;856.51;857.6;-7.2;44.6;-100;100;14.818;3339;2048;-5.3;0.4;-5.7;0.4
19990;01-18-2019 09:46:21;856.86;857.5;-2.1;40.4;-100;100;14.919;3279;2033;-1.6;0.6;-1.2;0.6
19991;01-18-2019 10:46:21;857.09;857.4;1.8;36.8;-100;100;14.824;3233;2056;2.9;0.7;3.9;0.7
19992;01-18-2019 11:46:21;856.99;857.1;4.5;34.6;-100;100;14.732;3270;2027;7.2;0.8;8.5;0.9
19993;01-18-2019 12:46:21;856.13;856.3;4.5;34.4;-100;100;14.332;3174;2006;9.7;0.8;10.9;0.9
19994;01-18-2019 13:46:21;855.72;856;4.7;35.3;-100;100;14.326;3155;2082;10.3;0.8;10.9;0.9
19995;01-18-2019 14:46:21;855.98;856;6.6;34.7;-100;100;14.252;3189;2089;12.1;1;12.8;1
19996;01-18-2019 15:46:21;856.18;856.2;6.7;35;-100;100;14.268;3299;2134;12.8;1;13.5;1
19997;01-18-2019 16:46:21;856.44;856.6;5.3;36.4;-100;100;14.308;3233;2002;11.7;0.9;11.8;1
19998;01-18-2019 17:46:21;856.47;856.8;1.9;39.8;-100;100;13.04;3320;1983;7.8;0.9;6.8;0.9
19999;01-18-2019 18:46:21;856.69;857.2;-0.5;43;-100;100;12.751;3273;2038;4.1;0.8;2.6;0.7
20000;01-18-2019 19:46:21;856.81;857.6;-2.2;44.8;-100;100;12.714;3267;1997;1.4;0.8;0;0.7
20001;01-18-2019 20:46:21;856.81;857.5;-3.3;45.5;-100;100;12.686;3398;1998;-0.2;0.7;-1.4;0.7
20002;01-18-2019 21:46:21;856.71;857.6;-4.2;45.6;-100;100;12.661;3278;2043;-1.4;0.7;-2.3;0.6
20003;01-18-2019 22:46:21;856.82;857.8;-5;45.7;-100;100;12.638;3243;2064;-2.3;0.6;-3.1;0.6
20004;01-18-2019 23:46:21;856.82;857.9;-5.3;45.2;-100;100;12.618;3264;2088;-2.7;0.6;-3.4;0.5
20005;01-19-2019 00:46:21;856.68;857.7;-5.9;44.9;-100;100;12.601;3225;2026;-3.2;0.6;-3.8;0.5
20006;01-19-2019 01:46:21;856.47;857.5;-6.1;44.4;-100;100;12.584;3356;1933;-3.4;0.5;-3.9;0.5
20007;01-19-2019 02:46:21;856.66;857.6;-6.3;44;-100;100;12.569;3280;2047;-3.6;0.5;-4;0.5
20008;01-19-2019 03:46:21;856.69;857.7;-6.5;43.7;-100;100;12.557;3242;2005;-3.7;0.5;-4;0.5
20009;01-19-2019 04:46:21;856.58;857.6;-6.3;43.2;-100;100;12.546;3310;2034;-3.5;0.5;-3.8;0.5
20010;01-19-2019 05:46:21;856.4;857.5;-6.2;42.8;-100;100;12.534;3337;2088;-3.3;0.6;-3.6;0.5
20011;01-19-2019 06:46:21;857;857.9;-6.2;42.3;-100;100;12.525;3210;2000;-3.1;0.6;-3.4;0.5
20012;01-19-2019 07:46:21;856.98;858;-6.5;42.3;-100;100;12.523;3270;2091;-3.2;0.5;-3.5;0.5
20013;01-19-2019 08:46:21;857.24;858.1;-4.5;41.8;-100;100;14.998;3323;2077;-2.4;0.6;-2.6;0.5
20014;01-19-2019 09:46:21;857.91;858.2;0.5;37.9;-100;100;14.844;3305;2025;1.5;0.7;2.1;0.7
20015;01-19-2019 10:46:21;858.01;858.1;4.1;34.9;-100;100;14.716;3238;1965;6;0.8;7.3;0.8
20016;01-19-2019 11:46:21;857.62;857.7;6.2;33.5;-100;100;14.245;3284;2024;9.9;0.9;11.4;0.9
20017;01-19-2019 12:46:21;857.09;857.1;8.3;32.8;-100;100;14.19;3212;2041;13.2;1;14.8;1.1
20018;01-19-2019 13:46:21;856.87;856.8;9.3;32.8;-100;100;14.172;3265;1961;15.4;1;16.7;1.2
20019;01-19-2019 14:46:21;856.66;856.6;10.1;33.5;-100;100;14.119;3156;2029;16.2;1.1;17;1.2
20020;01-19-2019 15:46:21;856.7;856.5;11;33.8;-100;100;14.134;3172;2038;16.7;1.1;17.5;1.3
20021;01-19-2019 16:46:21;856.92;856.9;8.2;36.3;-100;100;14.219;3134;1976;15;1.1;15.2;1.1
20022;01-19-2019 17:46:21;857.02;857.1;4.6;40.5;-100;100;13.17;3188;2040;11;1;10.1;1
20023;01-19-2019 18:46:21;857.43;857.7;2;43.6;-100;100;12.709;3293;2063;7.3;0.9;5.9;0.8
20024;01-19-2019 19:46:21;857.41;857.8;0.7;44.9;-100;100;12.675;3183;1942;4.8;0.9;3.5;0.8
20025;01-19-2019 20:46:21;857.62;858.2;-0.6;45.6;-100;100;12.643;3196;2039;3.1;0.9;1.8;0.8
20026;01-19-2019 21:46:21;857.87;858.6;-1;45.6;-100;100;12.618;3218;2053;2;0.8;1;0.7
20027;01-19-2019 22:46:21;858.2;858.9;-1.4;45.1;-100;100;12.595;3146;1979;1.4;0.8;0.6;0.7
20028;01-19-2019 23:46:21;858.5;859.2;-1.8;44.7;-100;100;12.574;3185;1922;0.9;0.7;0.3;0.7
20029;01-20-2019 00:46:21;858.25;858.9;-2;44.2;-100;100;12.559;3229;1998;0.7;0.7;0.2;0.7
20030;01-20-2019 01:46:21;857.88;858.5;-2.7;44;-100;100;12.544;3219;1930;0.3;0.7;-0.2;0.6
20031;01-20-2019 02:46:21;857.75;858.5;-3;43.9;-100;100;12.532;3326;2004;0;0.7;-0.5;0.6
20032;01-20-2019 03:46:21;857.42;858.2;-3.2;43.6;-100;100;12.522;3128;1991;-0.2;0.7;-0.7;0.6
20033;01-20-2019 04:46:21;857.22;858;-3.1;43.2;-100;100;12.512;3171;2026;-0.2;0.7;-0.6;0.6
20034;01-20-2019 05:46:21;857.01;857.8;-3.2;42.8;-100;100;12.505;3281;2003;-0.1;0.7;-0.5;0.6
